source,family,family_size,left,right,n_users,mean_difference,raw_p,exceedances,draws,published_holm_p,recomputed_holm_p
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,MC Shapley,LOO,6,-0.0532825610631,0.489651034897,4896,10000,1,1
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,MC Shapley,Greedy seq. del.,6,0.0333333333333,1,10000,10000,1,1
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,MC Shapley,Random control,6,0.56240346319,0.0653934606539,653,10000,0.622937706229,0.622937706229
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,LIME,LOO,6,-0.000577933393648,1,10000,10000,1,1
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,LIME,Greedy seq. del.,6,0.0860379610028,0.502549745025,5025,10000,1,1
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,LIME,Random control,6,0.615108090859,0.0628937106289,628,10000,0.622937706229,0.622937706229
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,LOO,Greedy seq. del.,6,0.0866158943965,0.24497550245,2449,10000,1,1
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,LOO,Random control,6,0.615686024253,0.0647935206479,647,10000,0.622937706229,0.622937706229
per-metric family,Amazon / full_catalogue / target_margin / signed_alignment_ndcg,10,Greedy seq. del.,Random control,6,0.529070129857,0.0622937706229,622,10000,0.622937706229,0.622937706229
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,MC Shapley,LIME,250,0.1456,0.000199980002,1,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,MC Shapley,LOO,250,0.1144,0.003199680032,31,10000,0.00639936006399,0.00639936006399
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,MC Shapley,Greedy seq. del.,250,0.5864,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,MC Shapley,Random control,250,0.4576,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,LIME,LOO,250,-0.0312,0.048795120488,487,10000,0.048795120488,0.048795120488
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,LIME,Greedy seq. del.,250,0.4408,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,LIME,Random control,250,0.312,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,LOO,Greedy seq. del.,250,0.472,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,LOO,Random control,250,0.3432,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top1_precision,10,Greedy seq. del.,Random control,250,-0.1288,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,MC Shapley,LIME,250,0.104266666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,MC Shapley,LOO,250,0.0770666666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,MC Shapley,Greedy seq. del.,250,0.181066666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,MC Shapley,Random control,250,0.241333333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,LIME,LOO,250,-0.0272,0.000999900009999,9,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,LIME,Greedy seq. del.,250,0.0768,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,LIME,Random control,250,0.137066666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,LOO,Greedy seq. del.,250,0.104,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,LOO,Random control,250,0.164266666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top3_precision,10,Greedy seq. del.,Random control,250,0.0602666666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,MC Shapley,LIME,250,0.10988,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,MC Shapley,LOO,250,0.0888,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,MC Shapley,Greedy seq. del.,250,0.146,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,MC Shapley,Random control,250,0.1794,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,LIME,LOO,250,-0.02108,0.000199980002,1,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,LIME,Greedy seq. del.,250,0.03612,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,LIME,Random control,250,0.06952,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,LOO,Greedy seq. del.,250,0.0572,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,LOO,Random control,250,0.0906,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / full_catalogue / target_margin / top5_precision,10,Greedy seq. del.,Random control,250,0.0334,0.002399760024,23,10000,0.002399760024,0.002399760024
per-metric family,Amazon / primary / target_margin / abstention,10,MC Shapley,LIME,1000,-0.06,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / abstention,10,MC Shapley,LOO,1000,-0.0758,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / abstention,10,MC Shapley,Greedy seq. del.,1000,0.0032,0.120187981202,1201,10000,0.120187981202,0.120187981202
per-metric family,Amazon / primary / target_margin / abstention,10,MC Shapley,Random control,1000,-0.0374,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / abstention,10,LIME,LOO,1000,-0.0158,0.000499950005,4,10000,0.001499850015,0.001499850015
per-metric family,Amazon / primary / target_margin / abstention,10,LIME,Greedy seq. del.,1000,0.0632,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / abstention,10,LIME,Random control,1000,0.0226,0.00839916008399,83,10000,0.016798320168,0.016798320168
per-metric family,Amazon / primary / target_margin / abstention,10,LOO,Greedy seq. del.,1000,0.079,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / abstention,10,LOO,Random control,1000,0.0384,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / abstention,10,Greedy seq. del.,Random control,1000,-0.0406,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,MC Shapley,LIME,993,0.231753062438,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,MC Shapley,LOO,993,0.277418357173,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,MC Shapley,Greedy seq. del.,993,0.188578015093,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,MC Shapley,Random control,993,0.130882203583,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,LIME,LOO,993,0.0456652947349,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,LIME,Greedy seq. del.,993,-0.0431750473452,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,LIME,Random control,993,-0.100870858855,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,LOO,Greedy seq. del.,993,-0.0888403420802,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,LOO,Random control,993,-0.14653615359,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / actionability_gap,10,Greedy seq. del.,Random control,993,-0.0576958115098,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,MC Shapley,LIME,993,-0.413048339682,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,MC Shapley,LOO,993,-0.437018241392,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,MC Shapley,Greedy seq. del.,993,0.283066329152,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,MC Shapley,Random control,993,0.424415753954,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,LIME,LOO,993,-0.0239699017101,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,LIME,Greedy seq. del.,993,0.696114668834,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,LIME,Random control,993,0.837464093636,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,LOO,Greedy seq. del.,993,0.720084570544,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,LOO,Random control,993,0.861433995346,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia,10,Greedy seq. del.,Random control,993,0.141349424801,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,MC Shapley,LIME,233,0.0697656537373,0.000499950005,4,10000,0.001499850015,0.001499850015
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,MC Shapley,LOO,233,0.0617532903454,0.002899710029,28,10000,0.00579942005799,0.00579942005799
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,MC Shapley,Greedy seq. del.,233,0.343682908204,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,MC Shapley,Random control,233,0.497637082167,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,LIME,LOO,233,-0.00801236339188,0.282471752825,2824,10000,0.282471752825,0.282471752825
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,LIME,Greedy seq. del.,233,0.273917254466,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,LIME,Random control,233,0.427871428429,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,LOO,Greedy seq. del.,233,0.281929617858,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,LOO,Random control,233,0.435883791821,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / aia_ndcg,10,Greedy seq. del.,Random control,233,0.153954173963,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,MC Shapley,LIME,993,-0.151903758829,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,MC Shapley,LOO,993,-0.157488230484,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,MC Shapley,Greedy seq. del.,993,0.241247605153,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,MC Shapley,Random control,993,0.277406782366,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,LIME,LOO,993,-0.0055844716548,0.004299570043,42,10000,0.004299570043,0.004299570043
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,LIME,Greedy seq. del.,993,0.393151363982,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,LIME,Random control,993,0.429310541195,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,LOO,Greedy seq. del.,993,0.398735835637,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,LOO,Random control,993,0.43489501285,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy,10,Greedy seq. del.,Random control,993,0.0361591772135,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy_ndcg,10,MC Shapley,LIME,233,0.0152542593315,0.0547945205479,547,10000,0.117888211179,0.117888211179
per-metric family,Amazon / primary / target_margin / direction_accuracy_ndcg,10,MC Shapley,LOO,233,0.0182362558757,0.039296070393,392,10000,0.117888211179,0.117888211179
per-metric family,Amazon / primary / target_margin / direction_accuracy_ndcg,10,MC Shapley,Greedy seq. del.,233,0.0808752144374,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy_ndcg,10,MC Shapley,Random control,233,0.465100390787,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,Amazon / primary / target_margin / direction_accuracy_ndcg,10,LIME,LOO,233,0.00298199654423,0.774622537746,7746,10000,0.774622537746,0.774622537746
